1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
27463,One Hand,Weapon,Dagger,Terror Flame Dagger,115,70,Rare,https://tbc.wowhead.com/item=27463,NA,219.7947,670.273,752.59,695.76,3,0,55,55,0,0,318.18479,592.08477,0,0,0.285,1.005,153.17,157.9802,0,0,581.2728,0,15,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,103,155,1.8,Hellfire Ramparts,Omor the Unscarred,1,NA,-1.08000000000001,210.2747,655.559,743.63,661.6,3,0,34,34,0,0,297.18479,550.43197,0,0,0.285,1.005,151.77,153.7802,0,0,557.6968,0,-10.6,361.08,352.12
27476,One Hand,Weapon,Mace,Truncheon of Five Hells,115,70,Rare,https://tbc.wowhead.com/item=27476,NA,219.6357,654.82,798.56,661.76,3.8,0,21,21,0,0,284.18479,580.72137,0,0,0.361,1.273,160.73,147.6,0,0,547.2728,0,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,NA,NULL,NULL,15,NA,NULL,NA,NA,NA,NULL,71.7,90,168,1.8,Hellfire Ramparts,Omor the Unscarred,1,NA,-35.08,210.1157,640.106,789.6,627.6,3.8,0,0,0,0,0,263.18479,539.06857,0,0,0.361,1.273,159.33,143.4,0,0,523.6968,0,-44.6,345.95,336.99
27490,One Hand,Weapon,Axe,Firebrand Battleaxe,115,70,Rare,https://tbc.wowhead.com/item=27490,NA,223.5877,680.08,1090.54,701.54,3,0,0,0,0,0,322.70679,639.53917,0,0,0.285,1.005,152.938,176.3279,0,0,601.2768,0,15,NULL,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,120,224,2.4,Blood Furnace,Broggok,1,NA,-103.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,374.73,374.73
27673,One Hand,Weapon,Sword,Phosphorescent Blade,115,70,Rare,https://tbc.wowhead.com/item=27673,NA,208.7477,673.6,1081.82,704.96,2.4,0,57.05,58.15,0,0,305.45479,568.48047,0,0,0.228,0.804,151.08,162.2098,0,0,580.0758,0,12,NULL,NULL,NULL,NULL,40,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,120,224,2.4,Slave Pens,Quagmirran,1,NA,-99.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,366.01,366.01
27767,One Hand,Weapon,Axe,Bogreaver,115,70,Rare,https://tbc.wowhead.com/item=27767,NA,212.9078,675.486,778.12,685.08,3,0,55.9,57.7,0,0,310.37866,579.20448,0,0,0.285,1.005,154.3,162.9448,0,0,579.2292,0,15,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.8,85,159,1.7,Underbog,Swamplord Musel'ek,1,NA,5.71999999999999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,368.28,368.28
27814,One Hand,Weapon,Dagger,Twinblade of Mastery,115,70,Rare,https://tbc.wowhead.com/item=27814,NA,218.3978,679.49,606.95,682.62,2.4,0,32.55,34.65,0,0,324.68866,614.55118,0,0,0.228,0.804,152.57,172.2008,0,0,587.2662,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,11,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.8,80,121,1.4,Mana-Tombs,Pandemonius,1,NA,57.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,375.71,375.71
27872,One Hand,Weapon,Axe,The Harvester of Souls,115,70,Rare,https://tbc.wowhead.com/item=27872,NA,211.9597,675.1,1172.76,695.6,2.6,0,23.25,24.75,0,0,311.19079,575.25017,0,0,0.247,0.871,150.564,164.2162,0,0,581.2318,0,13,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,130,243,2.6,Auchenai Crypts,Exarch Maladaar,1,NA,-145.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,367.65,367.65
27901,One Hand,Weapon,Mace,Blackout Truncheon,112,68,Rare,https://tbc.wowhead.com/item=27901,NA,223.2481,669.872,707.67,747.122,31.382,24,97.025,135.415,44,24,359.55539,591.71587,13.368,29.04,25.516,29.584,162.39,186.65678,44,21.68,618.528,41.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41.8,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,Red,Yellow,NA,NULL,69.7,73,136,1.5,Shadow Labyrinth,Grandmaster Vorpil,1,NA,114.682,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,396.06,396.06
27913,One Hand,Weapon,Dagger,Whispering Blade of Slaying,115,70,Rare,https://tbc.wowhead.com/item=27913,NA,227.2728,677.067,805.32,697.3,4.2,0,26,26,0,0,313.71866,651.31528,0,0,0.399,1.407,159.88,173.3628,0,0,593.4772,0,21,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.8,109,164,1.9,Shadow Labyrinth,Murmur,1,NA,-18.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,371.98,371.98
27980,One Hand,Weapon,Mace,Terokk's Nightmace,115,68,Rare,https://tbc.wowhead.com/item=27980,NA,230.4868,670.33,907.97,684.94,5,0,0,0,0,0,300.51866,661.21408,0,0,0.475,1.675,162.72,171.245,0,0,578.9572,0,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.8,100,187,2,Sethekk Halls,Talon King Ikiss,1,NA,-48.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,366.53,366.53
28184,One Hand,Weapon,Sword,Millennium Blade,112,68,Rare,https://tbc.wowhead.com/item=28184,NA,196.2945,625.5,850.7,616,3.8,0,0,0,0,0,232.03965,513.66755,0,0,0.361,1.273,149.15,139,0,0,507.628,0,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,69.5,97,181,2,Black Morass,Temporus,1,NA,-105.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,326.65,326.65
28189,One Hand,Weapon,Sword,Latro's Shifting Sword,115,70,Rare,https://tbc.wowhead.com/item=28189,NA,213.3628,685.952,659.79,712.79,0,0,56.75,104.15,0,0,363.01866,640.08858,0,0,0,0,145.28,180.6483,0,0,612.2972,0,NULL,NULL,15,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.8,70,131,1.4,Black Morass,Aeonus,1,NA,87.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,381.55,381.55
28210,One Hand,Weapon,Mace,Bloodskull Destroyer,115,70,Rare,https://tbc.wowhead.com/item=28210,NA,209.8597,674.619,1173.31,710.56,2.4,0,54.55,56.65,0,0,311.15479,569.43247,0,0,0.228,0.804,151.5,162.7124,0,0,576.9658,0,12,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,130,243,2.6,Old Hillsbrad Foothills,Lieutenant Drake,1,NA,-130.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,368.2,368.2
28226,One Hand,Weapon,Dagger,Timeslicer,115,70,Rare,https://tbc.wowhead.com/item=28226,NA,220.1168,678.885,605,686.3,2.6,0,30,30,0,0,317.71866,631.85208,0,0,0.247,0.871,152.92,174.584,0,0,597.4772,0,13,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.8,80,121,1.4,Old Hillsbrad Foothills,Epoch Hunter,1,NA,60.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,373.76,373.76
28263,One Hand,Weapon,Axe,Stellaris,115,70,Rare,https://tbc.wowhead.com/item=28263,NA,210.8646,668.616,857.23,698.21,2.4,0,65.05,131.41,0,0,334.55092,607.94276,0,0,0.228,0.804,154.46,162.1533,0,0,575.3324,0,12,NULL,21,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.6,95,177,1.9,Mechanar,Nethermancer Sepethrea,1,NA,-16.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,361.85,361.85
28267,One Hand,Weapon,Sword,Edge of the Cosmos,115,70,Rare,https://tbc.wowhead.com/item=28267,NA,210.0927,673.655,1171.77,709.76,2.6,0,54.8,56.4,0,0,307.30479,570.88937,0,0,0.247,0.871,152.13,162.1558,0,0,577.5208,0,13,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,130,243,2.6,Mechanar,Pathaleon the Calculator,1,NA,-131.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,366.66,366.66
28295,One Hand,Weapon,Sword,Gladiator's Slicer,123,70,Epic,https://tbc.wowhead.com/item=28295,NA,276.3832,853.446,1373.02,883.96,4.2,0,64.75,66.25,0,0,396.83944,745.72162,0,0,0.399,1.407,197.01,202.6454,0,0,731.6158,0,21,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,15,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,91.2,189,285,2.6,Season 1,PvP,1,NA,-58.28,270.2632,843.987,1367.26,862,4.2,0,51.25,52.75,0,0,383.33944,718.94482,0,0,0.399,1.407,196.11,199.9454,0,0,716.4598,0,-64.4,462.16,456.4
28305,One Hand,Weapon,Mace,Gladiator's Pummeler,123,70,Epic,https://tbc.wowhead.com/item=28305,NA,276.3832,853.446,1373.02,883.96,4.2,0,64.75,66.25,0,0,396.83944,745.72162,0,0,0.399,1.407,197.01,202.6454,0,0,731.6158,0,21,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,15,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,91.2,189,285,2.6,Season 1,PvP,1,NA,-58.28,270.2632,843.987,1367.26,862,4.2,0,51.25,52.75,0,0,383.33944,718.94482,0,0,0.399,1.407,196.11,199.9454,0,0,716.4598,0,-64.4,462.16,456.4
28308,One Hand,Weapon,Axe,Gladiator's Cleaver,123,70,Epic,https://tbc.wowhead.com/item=28308,NA,276.3832,853.446,1373.02,883.96,4.2,0,64.75,66.25,0,0,396.83944,745.72162,0,0,0.399,1.407,197.01,202.6454,0,0,731.6158,0,21,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,15,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,91.2,189,285,2.6,Season 1,PvP,1,NA,-58.28,270.2632,843.987,1367.26,862,4.2,0,51.25,52.75,0,0,383.33944,718.94482,0,0,0.399,1.407,196.11,199.9454,0,0,716.4598,0,-64.4,462.16,456.4
28311,One Hand,Weapon,Sword,Revenger,115,70,Rare,https://tbc.wowhead.com/item=28311,NA,182.9067,645.3,658,618.6,0,0,0,0,0,0,239.38479,472.43847,0,0,0,0,136.23,143.4,0,0,523.6968,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,75,140,1.5,Botanica,Commander Sarannis,1,NA,-24.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,336.99,336.99
28312,One Hand,Weapon,Dagger,Gladiator's Shanker,123,70,Epic,https://tbc.wowhead.com/item=28312,NA,276.1281,852.546,959.42,859.16,4.2,0,64.75,66.25,0,0,396.50557,745.06271,0,0,0.399,1.407,196.82,202.4454,0,0,730.8854,0,21,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,15,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,91.1,131,197,1.8,Season 1,PvP,1,NA,61.44,270.0081,843.087,953.66,837.2,4.2,0,51.25,52.75,0,0,383.00557,718.28591,0,0,0.399,1.407,195.92,199.7454,0,0,715.7294,0,55.32,461.69,455.93
28345,One Hand,Weapon,Dagger,Warp Splinter's Thorn,115,70,Rare,https://tbc.wowhead.com/item=28345,NA,219.9775,664.532,547.84,682.96,2.6,0,55.3,105.86,0,0,342.71705,614.04275,0,0,0.247,0.871,153.85,156.8232,0,0,570.632,0,13,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.5,74,112,1.3,Botanica,Warp Splinter,1,NA,77.16,209.7775,648.767,538.24,646.36,2.6,0,32.8,83.36,0,0,320.21705,569.41475,0,0,0.247,0.871,152.35,152.3232,0,0,545.372,0,66.96,357.49,347.89
28400,One Hand,Weapon,Sword,Warp-Storm Warblade,115,70,Rare,https://tbc.wowhead.com/item=28400,NA,222.5398,656.4,756.9,662,4.2,0,22.5,22.5,0,0,287.71866,588.76728,0,0,0.399,1.407,162.02,148.1,0,0,549.6872,0,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NA,NULL,NULL,13,NA,NULL,NA,NA,NA,NULL,71.8,85,159,1.7,Mana-Tombs,Nexus-Prince Shaffar,1,NA,-17.36,212.3398,640.635,747.3,625.4,4.2,0,0,0,0,0,265.21866,544.13928,0,0,0.399,1.407,160.52,143.6,0,0,524.4272,0,-27.56,347.06,337.46
28416,One Hand,Weapon,Dagger,Hungering Spineripper,115,70,Rare,https://tbc.wowhead.com/item=28416,NA,210.0927,673.655,758.17,685.76,2.6,0,54.8,56.4,0,0,307.30479,570.88937,0,0,0.247,0.871,152.13,162.1558,0,0,577.5208,0,13,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,103,155,1.8,Arcatraz,Harbinger Skyriss,1,NA,-11.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,366.66,366.66
28425,One Hand,Weapon,Sword,Fireguard,107,70,Epic,https://tbc.wowhead.com/item=28425,NA,263.9364,781.312,849.28,797.6,4.6,0,56.8,107.36,0,0,388.98628,731.34634,0,0,0.437,1.541,187.46,182.9232,0,0,666.5376,0,23,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,84.4,94,176,1.6,Blacksmithing,Crafted,1,NA,70.72,253.0564,764.496,839.04,758.56,4.6,0,32.8,83.36,0,0,364.98628,683.74314,0,0,0.437,1.541,185.86,178.1232,0,0,639.5936,0,59.84,418.76,408.52
28426,One Hand,Weapon,Sword,Blazeguard,123,70,Epic,https://tbc.wowhead.com/item=28426,NA,285.1403,844.769,916.46,857.45,5,0,60.35,114.07,0,0,418.72331,789.41253,0,0,0.475,1.675,202.77,197.6059,0,0,720.0652,0,25,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,91.3,102,190,1.6,Blacksmithing,Crafted,1,NA,94.69,273.5803,826.902,905.58,815.97,5,0,34.85,88.57,0,0,393.22331,738.83413,0,0,0.475,1.675,201.07,192.5059,0,0,691.4372,0,83.13,452.57,441.69
28427,One Hand,Weapon,Sword,Blazefury,136,70,Epic,https://tbc.wowhead.com/item=28427,NA,306.1095,902.603,979.68,913.91,5.6,0,65.95,125.99,0,0,449.62325,849.55965,0,0,0.532,1.876,217.95,211.4713,0,0,769.926,0,28,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,97.5,109,203,1.6,Blacksmithing,Crafted,2,NA,118.91,293.8695,883.685,968.16,869.99,5.6,0,38.95,98.99,0,0,422.62325,796.00605,0,0,0.532,1.876,216.15,206.0713,0,0,739.614,0,106.67,483.83,472.31
28431,Main Hand,Weapon,Axe,The Planar Edge,107,70,Epic,https://tbc.wowhead.com/item=28431,NA,233.7313,796.189,1430.29,832.6,0,0,73,75,0,0,370.85241,635.36513,0,0,0,0,165.69,193.4186,0,0,687.5072,0,NULL,NULL,NULL,NULL,NULL,42,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,84.3,159,296,2.7,Blacksmithing,Crafted,1,NA,-91.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,435.3,435.3
28432,Main Hand,Weapon,Axe,Black Planar Edge,123,70,Epic,https://tbc.wowhead.com/item=28432,NA,251.9911,859.218,1545,890.76,0,0,76.55,78.65,0,0,397.92557,684.06621,0,0,0,0,178.88,208.229,0,0,740.6634,0,NULL,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,91.1,172,320,2.7,Blacksmithing,Crafted,1,NA,-68.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,469.17,469.17
28433,Main Hand,Weapon,Axe,Wicked Edge of the Planes,136,70,Epic,https://tbc.wowhead.com/item=28433,NA,270.3986,921.376,1656.92,950.28,0,0,83.65,85.95,0,0,428.36712,734.68576,0,0,0,0,191.77,223.6498,0,0,795.1174,0,NULL,NULL,NULL,NULL,NULL,48,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,97.6,184,343,2.7,Blacksmithing,Crafted,2,NA,-43.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,503.54,503.54
28437,Main Hand,Weapon,Mace,Drakefist Hammer (melee proc),107,70,Epic,https://tbc.wowhead.com/item=28437,NA,247.6761,793.044,1464.34,901.044,0,0,103.35,128.79,0,0,367.94841,654.35913,0,0,0,0,172.89,218.02356,0,0,733.0056,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.6,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,84.3,159,296,2.7,Blacksmithing,Crafted,1,NA,-23.316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,469.35,469.35
28438,Main Hand,Weapon,Mace,Dragonmaw (melee proc),123,70,Epic,https://tbc.wowhead.com/item=28438,NA,274.0229,854.244,1577.14,955.444,1.8,0,103.35,128.79,0,0,390.65157,725.56111,0,0,0.171,0.603,193.91,231.62356,0,0,782.6728,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.6,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,91.1,172,320,2.7,Blacksmithing,Crafted,1,NA,-4.27600000000004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,501.31,501.31
28439,Main Hand,Weapon,Mace,Dragonstrike (melee proc),136,70,Epic,https://tbc.wowhead.com/item=28439,NA,300.6044,912.744,1685.24,1007.444,3.8,0,103.35,128.79,0,0,412.35312,797.71926,0,0,0.361,1.273,215.26,244.62356,0,0,830.1488,0,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.6,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,97.6,184,343,2.7,Blacksmithing,Crafted,2,NA,13.924,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,531.86,531.86
28524,One Hand,Weapon,Dagger,Emerald Ripper,115,70,Epic,https://tbc.wowhead.com/item=28524,NA,259.2775,816.725,918.38,831.99,3.6,0,74.95,134.99,0,0,394.63625,736.78605,0,0,0.342,1.206,190.31,197.0621,0,0,702.574,0,18,NULL,19,NULL,NULL,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,87.5,126,189,1.8,Karazhan,Moroes,1,NA,52.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,441.33,441.33
28572,One Hand,Weapon,Dagger,Blade of the Unrequited,115,70,Epic,https://tbc.wowhead.com/item=28572,NA,280.4295,833.961,837.39,855.04,50.248,36,76.1,95.45,66,36,436.46625,755.59655,20.052,43.56,36.779,44.639,212.78,208.0546,66,26.68,713.861,54.85,13,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,Red,Yellow,Blue,NULL,87.5,112,168,1.6,Karazhan,Julianne,1,NA,112.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,459.04,459.04
28657,Main Hand,Weapon,Mace,Fool's Bane,115,70,Epic,https://tbc.wowhead.com/item=28657,NA,253.3265,833.215,1439.23,874.64,15.112,12,81.25,86.52,22,12,414.01625,686.46615,6.684,14.52,12.758,14.792,182.45,205.9412,22,9.68,719.596,19.85,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,Yellow,NA,NA,NULL,87.5,159,296,2.6,Karazhan,Terestian Illhoof,1,NA,-48.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,459.28,459.28
28729,One Hand,Weapon,Sword,Spiteblade,115,70,Epic,https://tbc.wowhead.com/item=28729,NA,256.8876,818.785,1478.43,858.74,3.2,0,74.7,118.94,0,0,387.47012,722.77716,0,0,0.304,1.072,187.8,197.4016,0,0,706.0744,0,16,NULL,14,NULL,NULL,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,87.6,165,308,2.7,Karazhan,Netherspite,1,NA,-82.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,442.55,442.55
28749,One Hand,Weapon,Sword,King's Defender,115,70,Epic,https://tbc.wowhead.com/item=28749,NA,279.7005,799.06,866.28,789.48,5.6,0,25.5,25.5,0,0,346.53625,735.252231818182,0,0,0.532,1.876,207.45,180.1,0,0,667.728,0,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,NA,NULL,NULL,13,NA,NULL,NA,NA,NA,182,87.5,98,182,1.6,Karazhan,Chess Event,1,NA,46.48,268.1405,781.193,855.4,748,5.6,0,0,0,0,0,321.03625,684.673831818182,0,0,0.532,1.876,205.75,175,0,0,639.1,0,34.92,422.13,411.25
