1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
25947,Shoulder,Armor,Mail,Lightning-Rod Pauldrons,97,64,Rare,https://tbc.wowhead.com/item=25947,NA,18.56,18,14.04,19.8,18.48,23.178,0,0,10.7,32.12,40.788,63.4965,41.861,36.69,25.19,26.54,54.732,19.2804,30.9,25.42,36,19.88,18,19,NULL,18,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,416,NA,NA,NA,NA,Mana-Tombs,Tavarok,1,NA,NA
25967,Shoulder,Armor,Plate,Eagle Crested Pauldrons,91,0,Rare,https://tbc.wowhead.com/item=25967,NA,46.99,31,27.5,55.22,21.21,18.93,16.896,18.68,15.94,23.7,82.283,117.163925,31.071,29.73,19.65,23.92,80.91,25.854,45.3,20.93,61.88,36.88,31,15,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,NA,699,NA,NA,NA,NA,NA,Rescue Deirom!,1,NA,NA
25968,Shoulder,Armor,Mail,Shalassi Sentry's Epaulets,91,0,Rare,https://tbc.wowhead.com/item=25968,NA,32.87,55.444,47.66,148.67,7.21,18,65.355,60.836,11.44,18,179.492,88.661425,17.676,21.78,18,21.52,44.32,56.7,28.8,18.23,120.08,29.08,NULL,NULL,15,NULL,NULL,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,NA,392,NA,NA,NA,NA,NA,Rescue Deirom!,1,NA,NA
25999,Shoulder,Armor,Mail,Gladiator's Linked Spaulders,123,70,Epic,https://tbc.wowhead.com/item=25999,Shaman,56.79,55.24,48,96.8,20.61,18,34.496,33.068,16.44,20.9,132.7598,131.942675,20.966,21.78,19.1,23.02,90.206,43.0914,38.8,18.23,113.22,39.08,42,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,NA,649,NA,NA,NA,NA,Season 1,PvP,1,NA,NA
27417,Shoulder,Armor,Leather,Ravenwing Pauldrons,103,66,Rare,https://tbc.wowhead.com/item=27417,NA,33.97,35,30.62,59.62,31.25,20.346,16.896,18.68,28.4,27.7,91.347,61.334775,38.385,28.67,20.83,25,44.906,28.754,65.3,20.57,69.88,61.84,19,13,NULL,19,14,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,NA,197,NA,NA,NA,NA,Old Hillsbrad Foothills,Lieutenant Drake,1,NA,NA
27433,Shoulder,Armor,Cloth,Pauldrons of Sufferance,103,66,Rare,https://tbc.wowhead.com/item=27433,NA,30.45,16,15.8,38.72,36.54,20.896,16.896,18.68,32.99,29.4,48.293,43.525725,41.635,28.67,21.33,23.74,38.95,12.2172,73,16.57,23.88,65.84,18,13,NULL,NULL,19,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Blue,Yellow,NA,105,NA,NA,NA,NA,Old Hillsbrad Foothills,Epoch Hunter,1,NA,NA
27434,Shoulder,Armor,Leather,Mantle of Perenolde,103,66,Rare,https://tbc.wowhead.com/item=27434,NA,47.495,61.89,53.72,151.87,11.64,18,62.357,62.982,11.44,18,178.9391,82.861475,17.676,21.78,18,21.52,54.6,67.2119,28.8,18,128.13,36,24,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,23,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Red,NA,197,NA,NA,NA,NA,Old Hillsbrad Foothills,Epoch Hunter,1,NA,NA
27454,Shoulder,Armor,Mail,Volcanic Pauldrons,115,70,Rare,https://tbc.wowhead.com/item=27454,NA,20.99,0,0,0,18.68,33.781,0,0,7.5,49.3,0,63.831275,60.973,65.368,39.13,43.62,67.95,8.4196,42.8,45.2,0,27.22,23,25,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,489,NA,NA,NA,NA,Hellfire Ramparts,Vazruden and Nazan,1,NA,NA
27473,Shoulder,Armor,Mail,Gladiator's Mail Spaulders,123,70,Epic,https://tbc.wowhead.com/item=27473,Shaman,46.39,16,15.8,38.72,29.85,44.644,16.896,18.68,22.54,61.94,48.293,104.925475,69.709,76.33,51.39,59.84,95.45,21.35,76.5,56.29,31.88,65.72,33,17,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,NA,649,NA,NA,NA,NA,Season 1,PvP,1,NA,NA
27539,Shoulder,Armor,Plate,Justice Bearer's Pauldrons,115,70,Rare,https://tbc.wowhead.com/item=27539,NA,26.23,0,0,0,35.45,1.55,0,0,28.8,13.56,0,103.674775,26.931,13.25,4.29,6.1,68.65,0.11,85.5,4.5,0,82,25,25,NULL,NULL,NULL,NULL,NULL,NULL,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,873,NA,NA,NA,NA,Hellfire Ramparts,Omor the Unscarred,1,NA,NA
27706,Shoulder,Armor,Plate,Gladiator's Lamellar Shoulders,123,70,Epic,https://tbc.wowhead.com/item=27706,Paladin,52.2,16,15.8,38.72,24.81,42.424,16.896,18.68,16.84,58.24,48.293,156.8828,65.968,77.014,48.82,57.56,119.9,20.5792,69,56.07,31.88,57.4,34,18,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,NA,1160,NA,NA,NA,NA,Season 1,PvP,1,NA,NA
27710,Shoulder,Armor,Cloth,Gladiator's Satin Mantle,123,70,Epic,https://tbc.wowhead.com/item=27710,Priest,46.35,16,15.8,38.72,26.65,41.364,16.896,18.68,18.04,48.36,48.293,59.796575,58.926,60.06,42.42,47.04,77.55,21.084,53,44.19,31.88,40.52,40,22,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,NA,155,NA,NA,NA,NA,Season 1,PvP,1,NA,NA
27713,Shoulder,Armor,Mail,Pauldrons of Desolation,115,70,Rare,https://tbc.wowhead.com/item=27713,NA,46.05,43.131,38.49,128.75,19.92,19.178,53.543,57.162,17.14,25.22,167.495,106.968,34.643,31.85,20.09,24.56,65.55,52.9894,49.7,21.42,94.8,45.88,16,19,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Red,NA,489,NA,NA,NA,NA,Slave Pens,Quagmirran,1,NA,NA
27737,Shoulder,Armor,Leather,Moonglade Shoulders,115,70,Rare,https://tbc.wowhead.com/item=27737,NA,36.43,37.124,32.9,79.06,36.81,21.158,29.568,29.888,32.78,31.34,113.9706,70.591875,46.343,31.85,21.89,26.36,49.162,33.1644,74.7,21.42,78.88,74.88,18,19,12,13,18,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Red,NA,219,NA,NA,NA,NA,Steamvault,Warlord Kalithresh,1,NA,NA
27738,Shoulder,Armor,Cloth,Incanter's Pauldrons,115,70,Rare,https://tbc.wowhead.com/item=27738,NA,34.77,16,15.8,38.72,30.61,40.814,16.896,18.68,23.74,49.9,48.293,45.738025,62.897,54.99,41.47,45.84,59.35,20.5068,49.1,41.29,31.88,37.92,24,17,NULL,NULL,16,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,Red,NA,117,NA,NA,NA,NA,Steamvault,Warlord Kalithresh,1,NA,NA
27739,Shoulder,Armor,Plate,Spaulders of the Righteous,115,70,Rare,https://tbc.wowhead.com/item=27739,NA,48.93,16,15.8,38.72,23.41,34.364,16.896,18.68,18.04,41.36,48.293,128.382525,52.052,51.59,35.42,38.28,100.35,17.5408,53,32.96,24,42.44,22,22,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,Red,Blue,NA,873,NA,NA,NA,NA,Botanica,Laj,1,NA,NA
27771,Shoulder,Armor,Plate,Doomplate Shoulderguards,115,70,Rare,https://tbc.wowhead.com/item=27771,NA,44.83,53.4,46.42,93.42,11.24,18,32.896,31.76,11.44,18,128.995,141.861325,17.676,21.78,18,21.52,83.106,42.9028,28.8,18,109.4,36,22,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Red,NA,873,NA,NA,NA,NA,Underbog,The Black Stalker,1,NA,NA
27775,Shoulder,Armor,Cloth,Hallowed Pauldrons,115,70,Rare,https://tbc.wowhead.com/item=27775,NA,24.97,16,15.8,38.72,38.59,21.254,16.896,18.68,36.46,31.26,48.293,40.789925,45.857,30.79,21.87,24.48,32.75,13.3548,83.1,17.06,24,81.84,10,17,NULL,NULL,20,NULL,NULL,NULL,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Blue,NA,117,NA,NA,NA,NA,Shadow Labyrinth,Grandmaster Vorpil,1,NA,NA
27776,Shoulder,Armor,Leather,Shoulderpads of Assassination,115,70,Rare,https://tbc.wowhead.com/item=27776,NA,45.965,52.014,45.21,134.97,12.58,18,65.01,55.176,11.44,18,165.7505,86.579975,17.676,21.78,18,21.52,59.67,42.271,28.8,18.46,117.26,22.16,25,NULL,25,NULL,NULL,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,Yellow,NA,219,NA,NA,NA,NA,Sethekk Halls,Talon King Ikiss,1,NA,NA
27778,Shoulder,Armor,Cloth,Spaulders of Oblivion,115,70,Rare,https://tbc.wowhead.com/item=27778,NA,35.47,16,15.8,38.72,21.78,48.054,16.896,18.68,16.54,53.46,48.293,49.211875,61.335,65.88,48.87,51.48,66.55,20.2852,47.5,46.29,23.88,32.92,25,17,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,Blue,NA,117,NA,NA,NA,NA,Shadow Labyrinth,Murmur,1,NA,NA
27796,Shoulder,Armor,Cloth,Mana-Etched Spaulders,115,70,Rare,https://tbc.wowhead.com/item=27796,NA,35.47,16,15.8,38.72,22.01,41.926,16.896,18.68,16.54,54.06,48.293,46.378175,61.537,70.126,46.43,53.68,60.25,20.7372,61.1,51.69,31.88,50.56,25,17,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,Red,NA,117,NA,NA,NA,NA,Slave Pens,Quagmirran,1,NA,NA
27797,Shoulder,Armor,Leather,Wastewalker Shoulderpads,115,70,Rare,https://tbc.wowhead.com/item=27797,NA,43.165,59.258,51.17,164.73,10.17,18,72.506,68.672,11.44,18,204.6033,90.398475,17.676,21.78,18,19.76,49.99,60.363,28.8,14,122.94,31,13,NULL,25,NULL,NULL,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Blue,NA,219,NA,NA,NA,NA,Auchenai Crypts,Avatar of the Martyred,1,NA,NA
27801,Shoulder,Armor,Mail,Beast Lord Mantle,115,70,Rare,https://tbc.wowhead.com/item=27801,NA,30.765,48.378,42.37,126.97,18.45,18.744,60.874,52.672,20.04,25.46,157.7505,96.871275,31.682,28.14,20.42,24.94,51.39,41.0398,52,20.39,109.38,45.32,NULL,12,25,NULL,NULL,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,Red,NA,489,NA,NA,NA,NA,Steamvault,Warlord Kalithresh,1,NA,NA
27802,Shoulder,Armor,Mail,Tidefury Shoulderguards,115,70,Rare,https://tbc.wowhead.com/item=27802,NA,34.29,16,15.8,38.72,29.13,38.426,16.896,18.68,24.34,49.22,48.293,83.269225,60.821,56.96,40.85,44.24,72.45,18.6556,66.1,37.14,24,54.96,18,23,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,Red,Blue,NA,489,NA,NA,NA,NA,Shattered Halls,Warbringer O'mrogg,1,NA,NA
27803,Shoulder,Armor,Plate,Shoulderguards of the Bold,115,70,Rare,https://tbc.wowhead.com/item=27803,NA,52.33,41,35.3,66.22,12.94,18,16.896,18.68,11.44,18,104.943,142.68675,17.676,21.78,18,19.76,89.75,30.34,28.8,14.23,73.88,24.08,25,NULL,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,Yellow,Blue,NA,873,NA,NA,NA,NA,Shadow Labyrinth,Murmur,1,NA,NA
27816,Shoulder,Armor,Cloth,Mindrage Pauldrons,115,70,Rare,https://tbc.wowhead.com/item=27816,NA,16.57,0,0,0,12.2,34.93,0,0,4.5,39.7,0,25.833025,46.783,49.09,35.65,36.4,50.95,9.5044,16.5,36.7,0,7.8,22,15,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,117,NA,NA,NA,NA,Mana-Tombs,Pandemonius,1,NA,NA
27826,Shoulder,Armor,Mail,Mantle of the Sea Wolf,115,70,Rare,https://tbc.wowhead.com/item=27826,NA,20.29,0,0,0,35.09,1.55,0,0,28.76,14.14,0,63.191125,27.589,13.25,4.51,6.4,46.75,0.11,84.3,4.5,0,80,22,25,NULL,NULL,NULL,NULL,NULL,NULL,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,489,NA,NA,NA,NA,Mana-Tombs,Tavarok,1,NA,NA
27831,Shoulder,Armor,Leather,Mantle of the Unforgiven,115,70,Rare,https://tbc.wowhead.com/item=27831,NA,28.89,51.114,41.65,115.81,5,0,52.408,42.01,0,0,126.67,67.24175,0,0,0,0,40.92,45.0983,0,0,109.45,0,25,NULL,NULL,NULL,NULL,52,NULL,NULL,NULL,21,NULL,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,219,NA,NA,NA,NA,Mana-Tombs,Nexus-Prince Shaffar,1,NA,NA
27844,Shoulder,Armor,Plate,Pauldrons of Swift Retribution,115,70,Rare,https://tbc.wowhead.com/item=27844,NA,30.33,46.48,37.63,64.01,15.2,1.24,15.2,12.426,6,7.6,101.4796,128.5247,17.86,10.6,2.2,3.2,70.796,33.6085,22,3.6,95.43,10.4,24,20,NULL,29,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,873,NA,NA,NA,NA,Mana-Tombs,Nexus-Prince Shaffar,1,NA,NA
27847,Shoulder,Armor,Plate,Fanblade Pauldrons,115,70,Rare,https://tbc.wowhead.com/item=27847,NA,58.03,32,28.28,56.32,11.97,18,16.896,18.68,11.44,18,84.549,137.446525,17.676,21.78,18,19.76,95.534,24.9152,28.8,14,56,31,22,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,20,NULL,NULL,Red,Blue,NA,873,NA,NA,NA,NA,Auchenai Crypts,Shirrak the Dead Watcher,1,NA,NA
27883,Shoulder,Armor,Plate,Gladiator's Scaled Shoulders,123,70,Epic,https://tbc.wowhead.com/item=27883,Paladin,57,62.72,53.4,100.96,21.81,18.93,29.696,29.144,15.94,23.7,150.9234,182.6416,31.071,29.73,19.65,23.92,109.468,48.6852,45.3,20.93,127.4,36.88,34,15,NULL,32,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,NA,1160,NA,NA,NA,NA,Season 1,PvP,1,NA,NA
27994,Shoulder,Armor,Cloth,Mantle of Three Terrors,112,68,Rare,https://tbc.wowhead.com/item=27994,NA,21.44,0,0,0,18.8,39.7804,0,0,7.5,52.9,0,30.0128,62.803,66.34,49.15,50.28,54.6,8.1604,27.5,39.5,0,13,29,25,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,114,NA,NA,NA,NA,Black Morass,Chrono Lord Deja,1,NA,NA
27995,Shoulder,Armor,Leather,Sun-Gilded Shouldercaps,112,68,Rare,https://tbc.wowhead.com/item=27995,NA,35.74,48.941,39.79,137.65,5.2,0,62.121,53.374,0,0,167.382,78.560475,0,0,0,0,45.98,49.979,0,0,111.6,0,26,NULL,25,NULL,NULL,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,214,NA,NA,NA,NA,Black Morass,Chrono Lord Deja,1,NA,NA
28075,Shoulder,Armor,Cloth,Destroyers' Mantle,91,0,Rare,https://tbc.wowhead.com/item=28075,NA,9.34,0,0,0,14.06,38.2395,0,0,7.2,47.68,0,17.12175,55.371,57.224,40.81,43.03,41.2,9.8984,21.65,43.01,0,13.35,12,12,NULL,NULL,8,NULL,NULL,35,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,94,NA,NA,NA,NA,NA,Natural Remedies,1,NA,NA
28129,Shoulder,Armor,Leather,Gladiator's Dragonhide Spaulders,123,70,Epic,https://tbc.wowhead.com/item=28129,Druid,51.025,55.509,47.5,106.41,25.56,18.744,34.848,34.558,22.58,22.56,163.0521,102.886675,28.392,28.14,19.32,23.44,69.422,46.0996,65.2,20.39,117.46,64.32,33,12,17,28,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,NA,331,NA,NA,NA,NA,Season 1,PvP,1,NA,NA
28139,Shoulder,Armor,Leather,Gladiator's Wyrmhide Spaulders,123,70,Epic,https://tbc.wowhead.com/item=28139,Druid,43.21,16,15.8,38.72,25.09,46.868,16.896,18.68,19.64,53.64,48.293,72.990325,60.306,63.08,48.42,52.96,83.45,22.7144,52.2,48.75,31.88,44.36,33,14,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,NA,331,NA,NA,NA,NA,Season 1,PvP,1,NA,NA
28207,Shoulder,Armor,Plate,Pauldrons of the Crimson Flight,115,70,Rare,https://tbc.wowhead.com/item=28207,NA,32.33,40,31.2,44,5.6,0,0,0,0,0,90.64,128.255225,0,0,0,0,69.81,29.088,0,0,80,0,28,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,873,NA,NA,NA,NA,Black Morass,Aeonus,1,NA,NA
28250,Shoulder,Armor,Cloth,Vestia's Pauldrons of Inner Grace,115,70,Rare,https://tbc.wowhead.com/item=28250,NA,17.97,0,0,0,34.92,1.55,0,0,27.98,14.14,0,27.113325,27.589,13.25,4.51,6.4,29.95,0.11,81.9,4.5,0,77,24,25,NULL,NULL,NULL,NULL,NULL,NULL,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,117,NA,NA,NA,NA,NA,NA,1,NA,NA
28255,Shoulder,Armor,Leather,Lunar-Claw Pauldrons,115,70,Rare,https://tbc.wowhead.com/item=28255,NA,18.29,0,0,0,28.49,32.482,0,0,15.45,44.66,0,36.716525,62.746,48.87,33.56,34.86,54.55,8.1648,30.3,33.68,0,13.52,23,26,NULL,NULL,17,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,219,NA,NA,NA,NA,Mechanar,Mechano-Lord Capacitus,1,NA,NA
28306,Shoulder,Armor,Mail,Towering Mantle of the Hunt,115,70,Rare,https://tbc.wowhead.com/item=28306,NA,24.09,41.136,33.63,83.49,16.16,1.426,41.616,28.758,6.9,8.74,87.5304,84.5664,20.539,12.19,2.53,3.68,51.68,28.2655,25.3,4.14,89.37,11.96,21,23,NULL,NULL,NULL,48,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,489,NA,NA,NA,NA,Botanica,Commander Sarannis,1,NA,NA
28333,Shoulder,Armor,Mail,Gladiator's Chain Spaulders,123,70,Epic,https://tbc.wowhead.com/item=28333,Hunter,60.555,52.58,46.54,133.9,19.17,18.496,63.514,56.726,13.84,21.04,168.4935,140.8024,24.82,26.02,18.88,22.8,95.38,44.6827,37.6,19.67,118.53,33.24,39,8,27,NULL,NULL,18,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,NA,649,NA,NA,NA,NA,Season 1,PvP,1,NA,NA
28340,Shoulder,Armor,Leather,Mantle of Autumn,115,70,Rare,https://tbc.wowhead.com/item=28340,NA,23.89,0,0,0,39.19,3.674,0,0,28.01,15.5,0,41.837725,33.296,11.66,4.52,5.62,41.05,0.0968,63.1,3.96,0,57.44,31,22,NULL,NULL,21,NULL,NULL,NULL,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,219,NA,NA,NA,NA,Botanica,Laj,1,NA,NA
28344,Shoulder,Armor,Mail,Wyrmfury Pauldrons,115,70,Rare,https://tbc.wowhead.com/item=28344,NA,27.365,39.65,32.25,104.25,14,1.24,52.25,39,6,7.6,125.4575,93.769275,17.86,10.6,2.2,3.2,53.15,31.003,22,3.6,93.5,10.4,18,20,25,NULL,NULL,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,489,NA,NA,NA,NA,Old Hillsbrad Foothills,Epoch Hunter,1,NA,NA
28374,Shoulder,Armor,Cloth,Mana-Sphere Shoulderguards,115,70,Rare,https://tbc.wowhead.com/item=28374,NA,17.27,0,0,0,28.49,32.482,0,0,15.45,44.66,0,26.473175,62.746,48.87,33.56,34.86,49.45,8.1648,30.3,33.68,0,13.52,23,26,NULL,NULL,17,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,117,NA,NA,NA,NA,Arcatraz,Zereketh the Unbound,1,NA,NA
28589,Shoulder,Armor,Mail,Beastmaw Pauldrons,115,70,Epic,https://tbc.wowhead.com/item=28589,NA,30.87,37.155,30.25,98.08,24.36,1.426,49.126,36.814,14.9,13.38,118.4392,106.555325,25.803,12.19,4.29,6.08,62.51,29.1786,41.3,4.14,87.76,27.96,22,23,24,NULL,NULL,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,609,NA,NA,NA,NA,Karazhan,The Big Bad Wolf,1,NA,NA
28612,Shoulder,Armor,Cloth,Pauldrons of the Solace-Giver,115,70,Epic,https://tbc.wowhead.com/item=28612,NA,1.46,0,0,0,48.81,4.156,0,0,43.12,23.92,0,14.66205,45.884,14.84,7.48,9.68,10.1,0.1232,98.6,5.04,0,91.56,NULL,28,NULL,NULL,22,NULL,NULL,NULL,57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,146,NA,NA,NA,NA,Karazhan,The Curator,1,NA,NA
28617,Shoulder,Armor,Mail,Grand Marshal's Chain Spaulders,115,70,Rare,https://tbc.wowhead.com/item=28617,Hunter,50.32,51.117,45.16,119.83,15.49,18.248,56.654,49.76,12.64,19.52,144.55,112.7426,21.248,23.9,18.44,22.16,77.02,41.5301,33.2,18.95,111.73,31.16,31,4,14,NULL,NULL,22,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,NA,489,NA,NA,NA,NA,NA,PvP,1,NA,NA
28622,Shoulder,Armor,Leather,Grand Marshal's Dragonhide Spaulders,115,70,Rare,https://tbc.wowhead.com/item=28622,Druid,42.805,44.509,38.92,94.31,22.19,18.806,34.848,34.558,20.02,22.94,138.1261,82.658975,29.285,28.67,19.43,23.6,57.058,38.1048,57.5,20.57,95.46,53.84,24,13,17,17,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,NA,249,NA,NA,NA,NA,NA,PvP,0,NA,NA
28627,Shoulder,Armor,Cloth,Grand Marshal's Dreadweave Mantle,115,70,Rare,https://tbc.wowhead.com/item=28627,Warlock,31.27,16,15.8,38.72,19.54,49.5452,16.896,18.68,15.94,56.9,48.293,45.370975,62.603,70.19,54.35,56.8,58.85,19.4436,45.3,45.93,23.88,31.88,19,15,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Blue,Yellow,NA,117,NA,NA,NA,NA,NA,PvP,1,NA,NA
28631,Shoulder,Armor,Mail,Dragon-Quake Shoulderguards,115,70,Epic,https://tbc.wowhead.com/item=28631,NA,25.69,0,0,0,40.32,1.736,0,0,33.04,15.28,0,79.083025,30.268,14.84,4.84,6.88,58.45,0.1232,98,5.04,0,94.56,28,28,NULL,NULL,NULL,NULL,NULL,NULL,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,609,NA,NA,NA,NA,Karazhan,The Curator,1,NA,NA
